timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
76002,4.596,-6.267,4.114,9.964,9.804,9.804,0
76036,5.358,-5.804,4.422,19.745,19.608,19.608,0
76070,4.135,-5.962,4.422,15.839,15.686,15.686,0
76104,3.982,-5.503,5.803,17.860,17.647,17.647,0
76138,6.116,-5.035,6.878,-5.524,-3.929,-3.929,0
76172,5.960,-4.116,7.341,-5.501,-3.929,-3.929,0
76206,4.740,-3.661,7.343,-3.548,-1.968,-1.968,0
76240,5.814,-2.890,9.032,-5.417,-3.929,-3.929,0
76274,5.959,-2.736,9.033,-7.370,-5.890,-5.890,0
76308,5.052,-3.660,8.263,4.311,3.922,3.922,0
76342,4.903,-3.507,8.570,-1.534,-0.008,-0.008,0
76376,5.201,-3.046,9.185,-3.456,-1.968,-1.968,0
76410,4.588,-2.588,9.647,-5.386,-3.929,-3.929,0
76444,4.131,-2.897,9.185,-1.503,-0.008,-0.008,0
76478,3.829,-2.898,9.645,2.426,1.961,1.961,0
76512,3.524,-2.746,10.106,4.402,3.922,3.922,0
76546,4.292,-3.202,10.564,4.425,3.922,3.922,0
76580,4.599,-3.048,9.491,0.465,0.000,0.000,0
76614,3.990,-3.357,8.724,-1.526,-0.008,-0.008,0
76648,3.839,-2.438,9.954,-1.465,-0.008,-0.008,0
76682,4.451,-2.435,10.107,0.496,0.000,0.000,0
76716,3.992,-2.897,8.879,4.341,3.922,3.922,0
76750,4.458,-3.048,9.032,6.302,5.882,5.882,0
76784,4.919,4.924,6.764,86.273,86.273,55.878,0
76818,4.768,4.770,4.770,2.190,1.961,1.961,0
76853,2.770,14.619,-12.619,1.320,223.526,34.073,0
76887,2.616,2.616,2.616,33.333,33.333,33.188,0
76921,-1.232,-1.232,-1.232,-11.787,-11.772,-11.772,0
76955,2.308,-5.816,6.001,76.469,76.469,23.735,0
76989,4.561,4.463,3.849,-17.387,-15.694,-15.694,0
77023,1.385,1.385,-7.079,233.330,233.330,31.372,0
77057,0.923,0.923,0.923,-11.673,-9.811,-9.811,0
77091,10.925,10.925,4.061,50.980,11.436,9.804,0
77125,-0.154,-0.154,-0.154,18.814,17.647,17.647,0
77159,-1.232,-1.232,-1.232,-49.026,-49.026,-49.026,0
77193,7.386,-5.386,-5.386,199.997,199.997,199.997,0
77227,0.923,0.923,0.923,3.952,3.922,31.372,0
77261,9.079,9.079,7.546,96.077,96.077,96.077,0
77295,-2.463,-2.463,-2.463,-31.380,-31.380,-176.476,0
77329,6.436,-4.421,6.420,4.219,3.922,3.922,0
77363,-0.924,-0.924,-0.924,-11.772,-11.772,98.038,0
77397,-2.617,-2.617,-2.617,-33.340,49.812,-47.615,0
77431,5.656,5.540,5.540,70.587,70.587,70.587,0
77465,-3.078,-3.078,-3.078,-39.223,-39.223,-39.223,0
77499,2.154,2.154,-15.235,-194.122,239.212,239.212,0
77533,-2.924,7.232,7.232,-100.006,-100.006,94.116,0
77567,-9.387,-9.387,11.695,149.017,178.429,178.429,0
77601,-1.386,-8.772,-8.772,-98.045,-98.045,-113.731,0
